i	j	k	t	i2	j2	k2	t2	coeff
2	4	1	5	2	4	1	7	1000
2	4	1	5	2	4	1	6	1000
2	4	1	5	2	4	1	5	6
2	4	1	5	2	4	1	4	1000
2	4	1	5	2	4	1	11	1000
2	4	1	5	2	4	1	10	1000
2	4	1	5	2	4	1	9	1000
2	4	1	5	2	4	1	8	1000
2	4	1	5	2	4	1	15	1000
2	4	1	5	2	4	1	14	1000
2	4	1	5	2	4	1	13	1000
2	4	1	5	2	4	1	12	1000
2	4	1	5	2	4	1	19	1000
2	4	1	5	2	4	1	18	1000
2	4	1	5	2	4	1	17	1000
2	4	1	5	2	4	1	16	1000
2	4	1	5	3	4	1	4	1000
2	4	1	5	3	4	1	5	1000
2	4	1	5	3	4	1	6	1000
2	4	1	5	2	3	1	5	1000
2	4	1	5	3	4	1	7	1000
2	4	1	5	3	4	1	0	1000
2	4	1	5	3	4	1	1	1000
2	4	1	5	3	4	1	2	1000
2	4	1	5	3	4	1	3	1000
2	4	1	5	3	4	1	12	1000
2	4	1	5	3	4	1	13	1000
2	4	1	5	3	4	1	14	1000
2	4	1	5	3	4	1	15	1000
2	4	1	5	3	4	1	8	1000
2	4	1	5	3	4	1	9	1000
2	4	1	5	3	4	1	10	1000
2	4	1	5	3	4	1	11	1000
1	3	1	11	1	3	1	11	1000
1	3	1	11	3	4	1	11	-2000
2	4	1	4	3	4	1	16	1000
2	4	1	4	3	4	1	17	1000
2	4	1	4	3	4	1	18	1000
2	4	1	4	3	4	1	19	1000
2	4	1	4	1	4	1	1	1000
2	4	1	4	1	4	1	0	1000
2	4	1	4	1	4	1	3	1000
2	4	1	4	1	4	1	2	1000
2	4	1	4	1	4	1	5	1000
2	4	1	4	1	4	1	4	1000
2	4	1	4	1	4	1	7	1000
2	4	1	4	1	4	1	6	1000
2	4	1	4	1	4	1	9	1000
2	4	1	4	1	4	1	8	1000
2	4	1	4	1	4	1	11	1000
2	4	1	4	1	4	1	10	1000
2	4	1	4	1	4	1	13	1000
2	4	1	4	1	4	1	12	1000
2	4	1	4	1	4	1	15	1000
2	4	1	4	1	4	1	14	1000
2	4	1	4	1	4	1	17	1000
2	4	1	4	1	4	1	16	1000
2	4	1	4	1	4	1	19	1000
2	4	1	4	1	4	1	18	1000
2	4	1	4	2	4	1	3	1000
2	4	1	4	2	4	1	2	1000
2	4	1	4	2	4	1	1	1000
2	4	1	4	2	4	1	0	1000
2	4	1	4	2	4	1	7	1000
2	4	1	4	2	4	1	6	1000
2	4	1	4	2	4	1	5	1000
2	4	1	4	2	4	1	4	6
2	4	1	4	2	4	1	11	1000
2	4	1	4	2	4	1	10	1000
2	4	1	4	2	4	1	9	1000
2	4	1	4	2	4	1	8	1000
2	4	1	4	2	4	1	15	1000
2	4	1	4	2	4	1	14	1000
2	4	1	4	2	4	1	13	1000
2	4	1	4	2	4	1	12	1000
2	4	1	4	2	4	1	19	1000
2	4	1	4	2	4	1	18	1000
2	4	1	4	2	4	1	17	1000
2	4	1	4	2	4	1	16	1000
2	4	1	4	3	4	1	4	1000
2	4	1	4	3	4	1	5	1000
2	4	1	4	3	4	1	6	1000
2	4	1	4	3	4	1	7	1000
2	4	1	4	2	3	1	4	1000
2	4	1	4	3	4	1	0	1000
2	4	1	4	3	4	1	1	1000
2	4	1	4	3	4	1	2	1000
2	4	1	4	3	4	1	3	1000
2	4	1	4	3	4	1	12	1000
2	4	1	4	3	4	1	13	1000
2	4	1	4	3	4	1	14	1000
2	4	1	4	3	4	1	15	1000
2	4	1	4	3	4	1	8	1000
2	4	1	4	3	4	1	9	1000
2	4	1	4	3	4	1	10	1000
2	4	1	4	3	4	1	11	1000
1	3	1	10	1	3	1	10	1000
1	3	1	10	3	4	1	10	-2000
2	4	1	11	3	4	1	16	1000
2	4	1	11	3	4	1	17	1000
2	4	1	11	3	4	1	18	1000
2	4	1	11	3	4	1	19	1000
2	4	1	11	1	4	1	1	1000
2	4	1	11	1	4	1	0	1000
2	4	1	11	1	4	1	3	1000
2	4	1	11	1	4	1	2	1000
2	4	1	11	1	4	1	5	1000
2	4	1	11	1	4	1	4	1000
2	4	1	11	1	4	1	7	1000
2	4	1	11	1	4	1	6	1000
2	4	1	11	1	4	1	9	1000
2	4	1	11	1	4	1	8	1000
2	4	1	11	1	4	1	11	1000
2	4	1	11	1	4	1	10	1000
2	4	1	11	1	4	1	13	1000
2	4	1	11	1	4	1	12	1000
2	4	1	11	1	4	1	15	1000
2	4	1	11	1	4	1	14	1000
2	4	1	11	1	4	1	17	1000
2	4	1	11	1	4	1	16	1000
2	4	1	11	1	4	1	19	1000
2	4	1	11	1	4	1	18	1000
2	4	1	11	2	4	1	3	1000
2	4	1	11	2	4	1	2	1000
2	4	1	11	2	4	1	1	1000
2	4	1	11	2	4	1	0	1000
2	4	1	11	2	4	1	7	1000
2	4	1	11	2	4	1	6	1000
2	4	1	11	2	4	1	5	1000
2	4	1	11	2	4	1	4	1000
2	4	1	11	2	4	1	11	0
2	4	1	11	2	4	1	10	1000
2	4	1	11	2	4	1	9	1000
2	4	1	11	2	4	1	8	1000
2	4	1	11	2	4	1	15	1000
2	4	1	11	2	4	1	14	1000
2	4	1	11	2	4	1	13	1000
2	4	1	11	2	4	1	12	1000
2	4	1	11	2	4	1	19	1000
2	4	1	11	2	4	1	18	1000
2	4	1	11	2	4	1	17	1000
2	4	1	11	2	4	1	16	1000
2	4	1	11	3	4	1	4	1000
2	4	1	11	3	4	1	5	1000
2	4	1	11	3	4	1	6	1000
2	4	1	11	3	4	1	7	1000
2	4	1	11	3	4	1	0	1000
2	4	1	11	2	3	1	11	1000
2	4	1	11	3	4	1	1	1000
2	4	1	11	3	4	1	2	1000
2	4	1	11	3	4	1	3	1000
2	4	1	11	3	4	1	12	1000
2	4	1	11	3	4	1	13	1000
2	4	1	11	3	4	1	14	1000
2	4	1	11	3	4	1	15	1000
2	4	1	11	3	4	1	8	1000
2	4	1	11	3	4	1	9	1000
2	4	1	11	3	4	1	10	1000
2	4	1	11	3	4	1	11	1000
1	3	1	13	1	3	1	13	1000
1	3	1	13	3	4	1	13	-2000
2	4	1	10	3	4	1	16	1000
2	4	1	10	3	4	1	17	1000
2	4	1	10	3	4	1	18	1000
2	4	1	10	3	4	1	19	1000
2	4	1	10	1	4	1	1	1000
2	4	1	10	1	4	1	0	1000
2	4	1	10	1	4	1	3	1000
2	4	1	10	1	4	1	2	1000
2	4	1	10	1	4	1	5	1000
2	4	1	10	1	4	1	4	1000
2	4	1	10	1	4	1	7	1000
2	4	1	10	1	4	1	6	1000
2	4	1	10	1	4	1	9	1000
2	4	1	10	1	4	1	8	1000
2	4	1	10	1	4	1	11	1000
2	4	1	10	1	4	1	10	1000
2	4	1	10	1	4	1	13	1000
2	4	1	10	1	4	1	12	1000
2	4	1	10	1	4	1	15	1000
2	4	1	10	1	4	1	14	1000
2	4	1	10	1	4	1	17	1000
2	4	1	10	1	4	1	16	1000
2	4	1	10	1	4	1	19	1000
2	4	1	10	1	4	1	18	1000
2	4	1	10	2	4	1	3	1000
2	4	1	10	2	4	1	2	1000
2	4	1	10	2	4	1	1	1000
2	4	1	10	2	4	1	0	1000
2	4	1	10	2	4	1	7	1000
2	4	1	10	2	4	1	6	1000
2	4	1	10	2	4	1	5	1000
2	4	1	10	2	4	1	4	1000
2	4	1	10	2	4	1	11	1000
2	4	1	10	2	4	1	10	0
2	4	1	10	2	4	1	9	1000
2	4	1	10	2	4	1	8	1000
2	4	1	10	2	4	1	15	1000
2	4	1	10	2	4	1	14	1000
2	4	1	10	2	4	1	13	1000
2	4	1	10	2	4	1	12	1000
2	4	1	10	2	4	1	19	1000
2	4	1	10	2	4	1	18	1000
2	4	1	10	2	4	1	17	1000
2	4	1	10	2	4	1	16	1000
2	4	1	10	3	4	1	4	1000
2	4	1	10	3	4	1	5	1000
2	4	1	10	3	4	1	6	1000
2	4	1	10	3	4	1	7	1000
2	4	1	10	3	4	1	0	1000
2	4	1	10	3	4	1	1	1000
2	4	1	10	2	3	1	10	1000
2	4	1	10	3	4	1	2	1000
2	4	1	10	3	4	1	3	1000
2	4	1	10	3	4	1	12	1000
2	4	1	10	3	4	1	13	1000
2	4	1	10	3	4	1	14	1000
2	4	1	10	3	4	1	15	1000
2	4	1	10	3	4	1	8	1000
2	4	1	10	3	4	1	9	1000
2	4	1	10	3	4	1	10	1000
2	4	1	10	3	4	1	11	1000
1	3	1	12	3	4	1	12	-2000
1	3	1	12	1	3	1	12	1000
2	4	1	9	3	4	1	16	1000
2	4	1	9	3	4	1	17	1000
2	4	1	9	3	4	1	18	1000
2	4	1	9	3	4	1	19	1000
2	4	1	9	1	4	1	1	1000
2	4	1	9	1	4	1	0	1000
2	4	1	9	1	4	1	3	1000
2	4	1	9	1	4	1	2	1000
2	4	1	9	1	4	1	5	1000
2	4	1	9	1	4	1	4	1000
2	4	1	9	1	4	1	7	1000
2	4	1	9	1	4	1	6	1000
2	4	1	9	1	4	1	9	1000
2	4	1	9	1	4	1	8	1000
2	4	1	9	1	4	1	11	1000
2	4	1	9	1	4	1	10	1000
2	4	1	9	1	4	1	13	1000
2	4	1	9	1	4	1	12	1000
2	4	1	9	1	4	1	15	1000
2	4	1	9	1	4	1	14	1000
2	4	1	9	1	4	1	17	1000
2	4	1	9	1	4	1	16	1000
2	4	1	9	1	4	1	19	1000
2	4	1	9	1	4	1	18	1000
2	4	1	9	2	4	1	3	1000
2	4	1	9	2	4	1	2	1000
2	4	1	9	2	4	1	1	1000
2	4	1	9	2	4	1	0	1000
2	4	1	9	2	4	1	7	1000
2	4	1	9	2	4	1	6	1000
2	4	1	9	2	4	1	5	1000
2	4	1	9	2	4	1	4	1000
2	4	1	9	2	4	1	11	1000
2	4	1	9	2	4	1	10	1000
2	4	1	9	2	4	1	9	1000
2	4	1	9	2	4	1	8	1000
2	4	1	9	2	4	1	15	1000
2	4	1	9	2	4	1	14	1000
2	4	1	9	2	4	1	13	1000
2	4	1	9	2	4	1	12	1000
2	4	1	9	2	4	1	19	1000
2	4	1	9	2	4	1	18	1000
2	4	1	9	2	4	1	17	1000
2	4	1	9	2	4	1	16	1000
2	4	1	9	3	4	1	4	1000
2	4	1	9	3	4	1	5	1000
2	4	1	9	3	4	1	6	1000
2	4	1	9	3	4	1	7	1000
2	4	1	9	3	4	1	0	1000
2	4	1	9	3	4	1	1	1000
2	4	1	9	3	4	1	2	1000
2	4	1	9	2	3	1	9	2000
2	4	1	9	3	4	1	3	1000
2	4	1	9	3	4	1	12	1000
2	4	1	9	3	4	1	13	1000
2	4	1	9	3	4	1	14	1000
2	4	1	9	3	4	1	15	1000
2	4	1	9	3	4	1	8	1000
2	4	1	9	3	4	1	9	1000
2	4	1	9	3	4	1	10	1000
2	4	1	9	3	4	1	11	1000
1	3	1	15	1	3	1	15	1000
1	3	1	15	3	4	1	15	-2000
2	4	1	8	3	4	1	16	1000
2	4	1	8	3	4	1	17	1000
2	4	1	8	3	4	1	18	1000
2	4	1	8	3	4	1	19	1000
2	4	1	8	1	4	1	1	1000
2	4	1	8	1	4	1	0	1000
2	4	1	8	1	4	1	3	1000
2	4	1	8	1	4	1	2	1000
2	4	1	8	1	4	1	5	1000
2	4	1	8	1	4	1	4	1000
2	4	1	8	1	4	1	7	1000
2	4	1	8	1	4	1	6	1000
2	4	1	8	1	4	1	9	1000
2	4	1	8	1	4	1	8	1000
2	4	1	8	1	4	1	11	1000
2	4	1	8	1	4	1	10	1000
2	4	1	8	1	4	1	13	1000
2	4	1	8	1	4	1	12	1000
2	4	1	8	1	4	1	15	1000
2	4	1	8	1	4	1	14	1000
2	4	1	8	1	4	1	17	1000
2	4	1	8	1	4	1	16	1000
2	4	1	8	1	4	1	19	1000
2	4	1	8	1	4	1	18	1000
2	4	1	8	2	4	1	3	1000
2	4	1	8	2	4	1	2	1000
2	4	1	8	2	4	1	1	1000
2	4	1	8	2	4	1	0	1000
2	4	1	8	2	4	1	7	1000
2	4	1	8	2	4	1	6	1000
2	4	1	8	2	4	1	5	1000
2	4	1	8	2	4	1	4	1000
2	4	1	8	2	4	1	11	1000
2	4	1	8	2	4	1	10	1000
2	4	1	8	2	4	1	9	1000
2	4	1	8	2	4	1	8	1000
2	4	1	8	2	4	1	15	1000
2	4	1	8	2	4	1	14	1000
2	4	1	8	2	4	1	13	1000
2	4	1	8	2	4	1	12	1000
2	4	1	8	2	4	1	19	1000
2	4	1	8	2	4	1	18	1000
2	4	1	8	2	4	1	17	1000
2	4	1	8	2	4	1	16	1000
2	4	1	8	3	4	1	4	1000
2	4	1	8	3	4	1	5	1000
2	4	1	8	3	4	1	6	1000
2	4	1	8	3	4	1	7	1000
2	4	1	8	3	4	1	0	1000
2	4	1	8	3	4	1	1	1000
2	4	1	8	3	4	1	2	1000
2	4	1	8	3	4	1	3	1000
2	4	1	8	2	3	1	8	2000
2	4	1	8	3	4	1	12	1000
2	4	1	8	3	4	1	13	1000
2	4	1	8	3	4	1	14	1000
2	4	1	8	3	4	1	15	1000
2	4	1	8	3	4	1	8	1000
2	4	1	8	3	4	1	9	1000
2	4	1	8	3	4	1	10	1000
2	4	1	8	3	4	1	11	1000
1	3	1	14	3	4	1	14	-2000
1	3	1	14	1	3	1	14	1000
2	4	1	15	3	4	1	16	1000
2	4	1	15	3	4	1	17	1000
2	4	1	15	3	4	1	18	1000
2	4	1	15	3	4	1	19	1000
2	4	1	15	1	4	1	1	1000
2	4	1	15	1	4	1	0	1000
2	4	1	15	1	4	1	3	1000
2	4	1	15	1	4	1	2	1000
2	4	1	15	1	4	1	5	1000
2	4	1	15	1	4	1	4	1000
2	4	1	15	1	4	1	7	1000
2	4	1	15	1	4	1	6	1000
2	4	1	15	1	4	1	9	1000
2	4	1	15	1	4	1	8	1000
2	4	1	15	1	4	1	11	1000
2	4	1	15	1	4	1	10	1000
2	4	1	15	1	4	1	13	1000
2	4	1	15	1	4	1	12	1000
2	4	1	15	1	4	1	15	1000
2	4	1	15	1	4	1	14	1000
2	4	1	15	1	4	1	17	1000
2	4	1	15	1	4	1	16	1000
2	4	1	15	1	4	1	19	1000
2	4	1	15	1	4	1	18	1000
2	4	1	15	2	4	1	3	1000
2	4	1	15	2	4	1	2	1000
2	4	1	15	2	4	1	1	1000
2	4	1	15	2	4	1	0	1000
2	4	1	15	2	4	1	7	1000
2	4	1	15	2	4	1	6	1000
2	4	1	15	2	4	1	5	1000
2	4	1	15	2	4	1	4	1000
2	4	1	15	2	4	1	11	1000
2	4	1	15	2	4	1	10	1000
2	4	1	15	2	4	1	9	1000
2	4	1	15	2	4	1	8	1000
2	4	1	15	2	4	1	15	0
2	4	1	15	2	4	1	14	1000
2	4	1	15	2	4	1	13	1000
2	4	1	15	2	4	1	12	1000
2	4	1	15	2	4	1	19	1000
2	4	1	15	2	4	1	18	1000
2	4	1	15	2	4	1	17	1000
2	4	1	15	2	4	1	16	1000
2	4	1	15	3	4	1	4	1000
2	4	1	15	3	4	1	5	1000
2	4	1	15	3	4	1	6	1000
2	4	1	15	3	4	1	7	1000
2	4	1	15	3	4	1	0	1000
2	4	1	15	3	4	1	1	1000
2	4	1	15	3	4	1	2	1000
2	4	1	15	3	4	1	3	1000
2	4	1	15	3	4	1	12	1000
2	4	1	15	2	3	1	15	1000
2	4	1	15	3	4	1	13	1000
2	4	1	15	3	4	1	14	1000
2	4	1	15	3	4	1	15	1000
2	4	1	15	3	4	1	8	1000
2	4	1	15	3	4	1	9	1000
2	4	1	15	3	4	1	10	1000
2	4	1	15	3	4	1	11	1000
1	3	1	17	3	4	1	17	-2000
1	3	1	17	1	3	1	17	1000
2	4	1	14	3	4	1	16	1000
2	4	1	14	3	4	1	17	1000
2	4	1	14	3	4	1	18	1000
2	4	1	14	3	4	1	19	1000
2	4	1	14	1	4	1	1	1000
2	4	1	14	1	4	1	0	1000
2	4	1	14	1	4	1	3	1000
2	4	1	14	1	4	1	2	1000
2	4	1	14	1	4	1	5	1000
2	4	1	14	1	4	1	4	1000
2	4	1	14	1	4	1	7	1000
2	4	1	14	1	4	1	6	1000
2	4	1	14	1	4	1	9	1000
2	4	1	14	1	4	1	8	1000
2	4	1	14	1	4	1	11	1000
2	4	1	14	1	4	1	10	1000
2	4	1	14	1	4	1	13	1000
2	4	1	14	1	4	1	12	1000
2	4	1	14	1	4	1	15	1000
2	4	1	14	1	4	1	14	1000
2	4	1	14	1	4	1	17	1000
2	4	1	14	1	4	1	16	1000
2	4	1	14	1	4	1	19	1000
2	4	1	14	1	4	1	18	1000
2	4	1	14	2	4	1	3	1000
2	4	1	14	2	4	1	2	1000
2	4	1	14	2	4	1	1	1000
2	4	1	14	2	4	1	0	1000
2	4	1	14	2	4	1	7	1000
2	4	1	14	2	4	1	6	1000
2	4	1	14	2	4	1	5	1000
2	4	1	14	2	4	1	4	1000
2	4	1	14	2	4	1	11	1000
2	4	1	14	2	4	1	10	1000
2	4	1	14	2	4	1	9	1000
2	4	1	14	2	4	1	8	1000
2	4	1	14	2	4	1	15	1000
2	4	1	14	2	4	1	14	0
2	4	1	14	2	4	1	13	1000
2	4	1	14	2	4	1	12	1000
2	4	1	14	2	4	1	19	1000
2	4	1	14	2	4	1	18	1000
2	4	1	14	2	4	1	17	1000
2	4	1	14	2	4	1	16	1000
2	4	1	14	3	4	1	4	1000
2	4	1	14	3	4	1	5	1000
2	4	1	14	3	4	1	6	1000
2	4	1	14	3	4	1	7	1000
2	4	1	14	3	4	1	0	1000
2	4	1	14	3	4	1	1	1000
2	4	1	14	3	4	1	2	1000
2	4	1	14	3	4	1	3	1000
2	4	1	14	3	4	1	12	1000
2	4	1	14	3	4	1	13	1000
2	4	1	14	2	3	1	14	1000
2	4	1	14	3	4	1	14	1000
2	4	1	14	3	4	1	15	1000
2	4	1	14	3	4	1	8	1000
2	4	1	14	3	4	1	9	1000
2	4	1	14	3	4	1	10	1000
2	4	1	14	3	4	1	11	1000
1	3	1	16	3	4	1	16	-2000
1	3	1	16	1	3	1	16	1000
2	4	1	13	3	4	1	16	1000
2	4	1	13	3	4	1	17	1000
2	4	1	13	3	4	1	18	1000
2	4	1	13	3	4	1	19	1000
2	4	1	13	1	4	1	1	1000
2	4	1	13	1	4	1	0	1000
2	4	1	13	1	4	1	3	1000
2	4	1	13	1	4	1	2	1000
2	4	1	13	1	4	1	5	1000
2	4	1	13	1	4	1	4	1000
2	4	1	13	1	4	1	7	1000
2	4	1	13	1	4	1	6	1000
2	4	1	13	1	4	1	9	1000
2	4	1	13	1	4	1	8	1000
2	4	1	13	1	4	1	11	1000
2	4	1	13	1	4	1	10	1000
2	4	1	13	1	4	1	13	1000
2	4	1	13	1	4	1	12	1000
2	4	1	13	1	4	1	15	1000
2	4	1	13	1	4	1	14	1000
2	4	1	13	1	4	1	17	1000
2	4	1	13	1	4	1	16	1000
2	4	1	13	1	4	1	19	1000
2	4	1	13	1	4	1	18	1000
2	4	1	13	2	4	1	3	1000
2	4	1	13	2	4	1	2	1000
2	4	1	13	2	4	1	1	1000
2	4	1	13	2	4	1	0	1000
2	4	1	13	2	4	1	7	1000
2	4	1	13	2	4	1	6	1000
2	4	1	13	2	4	1	5	1000
2	4	1	13	2	4	1	4	1000
2	4	1	13	2	4	1	11	1000
2	4	1	13	2	4	1	10	1000
2	4	1	13	2	4	1	9	1000
2	4	1	13	2	4	1	8	1000
2	4	1	13	2	4	1	15	1000
2	4	1	13	2	4	1	14	1000
2	4	1	13	2	4	1	13	0
2	4	1	13	2	4	1	12	1000
2	4	1	13	2	4	1	19	1000
2	4	1	13	2	4	1	18	1000
2	4	1	13	2	4	1	17	1000
2	4	1	13	2	4	1	16	1000
2	4	1	13	3	4	1	4	1000
2	4	1	13	3	4	1	5	1000
2	4	1	13	3	4	1	6	1000
2	4	1	13	3	4	1	7	1000
2	4	1	13	3	4	1	0	1000
2	4	1	13	3	4	1	1	1000
2	4	1	13	3	4	1	2	1000
2	4	1	13	3	4	1	3	1000
2	4	1	13	3	4	1	12	1000
2	4	1	13	3	4	1	13	1000
2	4	1	13	3	4	1	14	1000
2	4	1	13	2	3	1	13	1000
2	4	1	13	3	4	1	15	1000
2	4	1	13	3	4	1	8	1000
2	4	1	13	3	4	1	9	1000
2	4	1	13	3	4	1	10	1000
2	4	1	13	3	4	1	11	1000
1	3	1	19	3	4	1	19	-2000
1	3	1	19	1	3	1	19	1000
2	4	1	12	3	4	1	16	1000
2	4	1	12	3	4	1	17	1000
2	4	1	12	3	4	1	18	1000
2	4	1	12	3	4	1	19	1000
2	4	1	12	1	4	1	1	1000
2	4	1	12	1	4	1	0	1000
2	4	1	12	1	4	1	3	1000
2	4	1	12	1	4	1	2	1000
2	4	1	12	1	4	1	5	1000
2	4	1	12	1	4	1	4	1000
2	4	1	12	1	4	1	7	1000
2	4	1	12	1	4	1	6	1000
2	4	1	12	1	4	1	9	1000
2	4	1	12	1	4	1	8	1000
2	4	1	12	1	4	1	11	1000
2	4	1	12	1	4	1	10	1000
2	4	1	12	1	4	1	13	1000
2	4	1	12	1	4	1	12	1000
2	4	1	12	1	4	1	15	1000
2	4	1	12	1	4	1	14	1000
2	4	1	12	1	4	1	17	1000
2	4	1	12	1	4	1	16	1000
2	4	1	12	1	4	1	19	1000
2	4	1	12	1	4	1	18	1000
2	4	1	12	2	4	1	3	1000
2	4	1	12	2	4	1	2	1000
2	4	1	12	2	4	1	1	1000
2	4	1	12	2	4	1	0	1000
2	4	1	12	2	4	1	7	1000
2	4	1	12	2	4	1	6	1000
2	4	1	12	2	4	1	5	1000
2	4	1	12	2	4	1	4	1000
2	4	1	12	2	4	1	11	1000
2	4	1	12	2	4	1	10	1000
2	4	1	12	2	4	1	9	1000
2	4	1	12	2	4	1	8	1000
2	4	1	12	2	4	1	15	1000
2	4	1	12	2	4	1	14	1000
2	4	1	12	2	4	1	13	1000
2	4	1	12	2	4	1	12	0
2	4	1	12	2	4	1	19	1000
2	4	1	12	2	4	1	18	1000
2	4	1	12	2	4	1	17	1000
2	4	1	12	2	4	1	16	1000
2	4	1	12	3	4	1	4	1000
2	4	1	12	3	4	1	5	1000
2	4	1	12	3	4	1	6	1000
2	4	1	12	3	4	1	7	1000
2	4	1	12	3	4	1	0	1000
2	4	1	12	3	4	1	1	1000
2	4	1	12	3	4	1	2	1000
2	4	1	12	3	4	1	3	1000
2	4	1	12	3	4	1	12	1000
2	4	1	12	3	4	1	13	1000
2	4	1	12	3	4	1	14	1000
2	4	1	12	3	4	1	15	1000
2	4	1	12	2	3	1	12	1000
2	4	1	12	3	4	1	8	1000
2	4	1	12	3	4	1	9	1000
2	4	1	12	3	4	1	10	1000
2	4	1	12	3	4	1	11	1000
1	3	1	18	3	4	1	18	-2000
1	3	1	18	1	3	1	18	1000
2	4	1	19	3	4	1	16	1000
2	4	1	19	3	4	1	17	1000
2	4	1	19	3	4	1	18	1000
2	4	1	19	3	4	1	19	1000
2	4	1	19	1	4	1	1	1000
2	4	1	19	1	4	1	0	1000
2	4	1	19	1	4	1	3	1000
2	4	1	19	1	4	1	2	1000
2	4	1	19	1	4	1	5	1000
2	4	1	19	1	4	1	4	1000
2	4	1	19	1	4	1	7	1000
2	4	1	19	1	4	1	6	1000
2	4	1	19	1	4	1	9	1000
2	4	1	19	1	4	1	8	1000
2	4	1	19	1	4	1	11	1000
2	4	1	19	1	4	1	10	1000
2	4	1	19	1	4	1	13	1000
2	4	1	19	1	4	1	12	1000
2	4	1	19	1	4	1	15	1000
2	4	1	19	1	4	1	14	1000
2	4	1	19	1	4	1	17	1000
2	4	1	19	1	4	1	16	1000
2	4	1	19	1	4	1	19	1000
2	4	1	19	1	4	1	18	1000
2	4	1	19	2	4	1	3	1000
2	4	1	19	2	4	1	2	1000
2	4	1	19	2	4	1	1	1000
2	4	1	19	2	4	1	0	1000
2	4	1	19	2	4	1	7	1000
2	4	1	19	2	4	1	6	1000
2	4	1	19	2	4	1	5	1000
2	4	1	19	2	4	1	4	1000
2	4	1	19	2	4	1	11	1000
2	4	1	19	2	4	1	10	1000
2	4	1	19	2	4	1	9	1000
2	4	1	19	2	4	1	8	1000
2	4	1	19	2	4	1	15	1000
2	4	1	19	2	4	1	14	1000
2	4	1	19	2	4	1	13	1000
2	4	1	19	2	4	1	12	1000
2	4	1	19	2	4	1	19	0
2	4	1	19	2	4	1	18	1000
2	4	1	19	2	4	1	17	1000
2	4	1	19	2	4	1	16	1000
2	4	1	19	3	4	1	4	1000
2	4	1	19	3	4	1	5	1000
2	4	1	19	3	4	1	6	1000
2	4	1	19	3	4	1	7	1000
2	4	1	19	3	4	1	0	1000
2	4	1	19	3	4	1	1	1000
2	4	1	19	3	4	1	2	1000
2	4	1	19	3	4	1	3	1000
2	4	1	19	3	4	1	12	1000
2	4	1	19	3	4	1	13	1000
2	4	1	19	3	4	1	14	1000
2	4	1	19	3	4	1	15	1000
2	4	1	19	3	4	1	8	1000
2	4	1	19	2	3	1	19	1000
2	4	1	19	3	4	1	9	1000
2	4	1	19	3	4	1	10	1000
2	4	1	19	3	4	1	11	1000
2	4	1	18	3	4	1	16	1000
2	4	1	18	3	4	1	17	1000
2	4	1	18	3	4	1	18	1000
2	4	1	18	3	4	1	19	1000
2	4	1	18	1	4	1	1	1000
2	4	1	18	1	4	1	0	1000
2	4	1	18	1	4	1	3	1000
2	4	1	18	1	4	1	2	1000
2	4	1	18	1	4	1	5	1000
2	4	1	18	1	4	1	4	1000
2	4	1	18	1	4	1	7	1000
2	4	1	18	1	4	1	6	1000
2	4	1	18	1	4	1	9	1000
2	4	1	18	1	4	1	8	1000
2	4	1	18	1	4	1	11	1000
2	4	1	18	1	4	1	10	1000
2	4	1	18	1	4	1	13	1000
2	4	1	18	1	4	1	12	1000
2	4	1	18	1	4	1	15	1000
2	4	1	18	1	4	1	14	1000
2	4	1	18	1	4	1	17	1000
2	4	1	18	1	4	1	16	1000
2	4	1	18	1	4	1	19	1000
2	4	1	18	1	4	1	18	1000
2	4	1	18	2	4	1	3	1000
2	4	1	18	2	4	1	2	1000
2	4	1	18	2	4	1	1	1000
2	4	1	18	2	4	1	0	1000
2	4	1	18	2	4	1	7	1000
2	4	1	18	2	4	1	6	1000
2	4	1	18	2	4	1	5	1000
2	4	1	18	2	4	1	4	1000
2	4	1	18	2	4	1	11	1000
2	4	1	18	2	4	1	10	1000
2	4	1	18	2	4	1	9	1000
2	4	1	18	2	4	1	8	1000
2	4	1	18	2	4	1	15	1000
2	4	1	18	2	4	1	14	1000
2	4	1	18	2	4	1	13	1000
2	4	1	18	2	4	1	12	1000
2	4	1	18	2	4	1	19	1000
2	4	1	18	2	4	1	18	0
2	4	1	18	2	4	1	17	1000
2	4	1	18	2	4	1	16	1000
2	4	1	18	3	4	1	4	1000
2	4	1	18	3	4	1	5	1000
2	4	1	18	3	4	1	6	1000
2	4	1	18	3	4	1	7	1000
2	4	1	18	3	4	1	0	1000
2	4	1	18	3	4	1	1	1000
2	4	1	18	3	4	1	2	1000
2	4	1	18	3	4	1	3	1000
2	4	1	18	3	4	1	12	1000
2	4	1	18	3	4	1	13	1000
2	4	1	18	3	4	1	14	1000
2	4	1	18	3	4	1	15	1000
2	4	1	18	3	4	1	8	1000
2	4	1	18	3	4	1	9	1000
2	4	1	18	2	3	1	18	1000
2	4	1	18	3	4	1	10	1000
2	4	1	18	3	4	1	11	1000
2	4	1	17	3	4	1	16	1000
2	4	1	17	3	4	1	17	1000
2	4	1	17	3	4	1	18	1000
2	4	1	17	3	4	1	19	1000
2	4	1	17	1	4	1	1	1000
2	4	1	17	1	4	1	0	1000
2	4	1	17	1	4	1	3	1000
2	4	1	17	1	4	1	2	1000
2	4	1	17	1	4	1	5	1000
2	4	1	17	1	4	1	4	1000
2	4	1	17	1	4	1	7	1000
